0,1,2,3
25.17,72.39,1001.69,90.51
26.55,73.67,1005.74,79.41
23.23,63.31,1012.52,75.1
11.31,42.02,1001.18,94.86
21.63,71.85,1009.44,76.89
27.04,73.67,1006.82,77.45
24.13,45.61,1012.63,71.36
7.68,42.85,1012.51,91.51
27.32,66.54,1004.95,72.58
16.31,68.28,1003.98,98.62
26.86,72.58,1009.22,88.39
6.16,39.48,1004.85,59.68
24.66,69.94,1006.56,60.91
27.34,63.78,1016.5,48.4
13.12,52.75,1023.69,67.5
24.54,72.24,1011.43,74.1
21.03,69.05,1002.17,75.35
20.03,69.45,1013.47,86.66
20.61,63.86,1015.43,73.86
22.61,42.8,1014.24,69.71
20.27,56.65,1020.75,67.12
21.05,61.87,1009.69,62.81
29.25,71.94,1007.18,63.62
23.89,70.04,1011.16,84.9
9.68,41.48,1018.24,71.04
12.79,44.03,1007.46,95.93
4.71,39.42,1026.4,84.42
9.27,42.02,1004.29,95.05
24.43,58.05,1011.88,71.39
29.0,69.13,1001.22,52.96
20.71,45.61,1013.64,82.39
14.42,41.16,1004.32,88.42
25.04,70.36,1006.56,75.91
16.96,46.36,1019.91,89.11
18.61,67.71,1004.07,84.49
10.54,42.02,997.5,99.77
15.9,39.99,1007.03,78.49
10.95,39.22,1015.69,62.3
27.23,71.77,1006.59,77.94
18.87,67.71,1004.0,87.35
18.96,47.83,1006.15,75.61
25.35,63.21,1012.31,80.16
16.89,49.21,1015.19,70.39
19.35,43.43,1009.4,66.11
26.96,62.39,1008.14,73.95
6.31,42.07,1004.61,77.74
23.72,66.48,1003.61,73.75
20.01,56.65,1020.77,74.46
15.67,48.78,1013.76,88.92
28.96,66.54,1002.54,56.33
11.48,36.18,1017.03,61.62
15.69,41.93,1021.3,52.69
8.77,40.46,1019.68,77.84
25.02,69.75,1010.04,91.86
22.61,45.38,1013.92,62.91
25.77,59.39,1014.76,69.99
13.92,41.16,1003.83,88.69
25.18,71.98,1006.71,89.86
16.58,37.64,1015.23,81.59
29.34,70.94,1007.82,62.43
19.83,46.33,1013.27,96.4
26.28,75.23,1011.44,68.35
