AT,V,AP,RH,Y
13.72,45.01,1014.07,77,464.59
14.26,43.34,1017.24,81.54,464.62
24.59,60.37,1005.31,76.81,438.09
28.75,70.02,1010.33,46.55,440.31
29.55,66.25,1009.38,69.55,436.29
21.5,45.38,1013.88,64.28,460.18
7.09,43.65,1019.6,72.1,483.42
31.46,71.29,1008.57,41.79,430.8
10.45,40,1019.01,89.01,465.43
18.39,52.08,1006.53,100.09,449.96
16.21,50.9,1012.46,84.45,462.68
15.14,41.93,1020.95,61.26,469.68
27.57,69.84,1004.91,68.37,426.6
25.48,65.12,1016.12,53.66,447.85
12.42,40.24,1016.59,90.01,469.59
23.03,65.12,1016.29,69.8,447.84
25.98,68.12,1011.36,66.86,439
17.85,46.48,1007.79,83.59,458.16
17.98,60.1,1009.61,84.11,452.57
14.77,41.39,1018.95,65.61,470.21
26.38,44.89,1009.14,51.79,442.13
16.37,54.3,1017.94,63.63,459.97
20.3,44.9,1008.25,64.08,457.6
29.61,67.07,1005.91,39.28,434.14
28.29,68.67,1005.46,69.22,436.4
27.49,71.94,1008.25,68.29,428.27
15.32,45.01,1013.3,83.72,459.31
19.08,44.63,1020.14,43.36,459.81
28.9,68.12,1011.87,46.56,438.53
14.09,45.87,1009.05,84.09,465.6
10.36,43.67,1011.95,78.15,477.23
26.12,75.6,1017.41,72.31,439.68
30.52,71.77,1006.22,56.4,426.14
10.42,39.96,1025.21,95.69,470.81
23.64,71.25,1004.92,93.87,442.26
28.35,71.14,1010.65,60.38,429.21
25.11,63.21,1012.21,83.58,443.43
22.56,47.43,1006.72,54.82,448.65
18.07,63.31,1016.65,72.81,456.5
28.3,59.27,1010.92,61.83,445.19
20.06,47.03,1013.66,83.23,461.02
26.57,48.06,1013.23,40.24,439.54
19.02,50.66,1013.04,85.25,455.42
16.74,41.16,1006.87,74.24,463
28.08,73.42,1012.17,62.74,434
31.88,66.44,1009.25,64.06,427.83
12.91,41.16,1011.9,89.19,472.71
18.81,45.01,1015.28,65.91,457.85
30.93,70.83,1010.61,46.13,440.59
29.53,77.54,1010.39,66.13,432.89
27.62,67.51,1012.38,60.25,442.13
27.04,65.06,1013.33,52.37,439.84
6.61,38.68,1017.5,63.88,483.88
24.27,57.85,1012.81,63.48,445.1
21.89,74.78,1010.35,80.39,444.6
22.12,63.91,1009.61,90.83,447.77
16.97,39.16,1005.7,69.13,458.59
32.12,69.98,1013.31,54.3,429.86
15.27,38.73,1002.83,77.77,465.99
10.46,41.06,1021.41,82.34,481.47
9.37,42.32,1015.15,82.96,477.57
17.03,58.49,1011.91,92.16,460.48
17.92,50.66,1012.62,93,456.84
30.99,68.51,1008,71.35,430.09
28.72,68.14,1005.82,46.52,443.26
33.63,70.4,1004.02,53.6,430.05
26.05,56.85,1012.78,59.09,438.59
19.94,44.9,1008.52,74.69,459.47
6.77,39.81,1017.01,87.68,488.27
20.32,67.71,1007.42,63.71,446.22
28.36,68.08,1013.34,42.82,434.54
11.4,52.75,1023.31,75.7,465.79
26.51,70.32,1010.3,57.4,431.82
15.92,44.85,1015.84,59.99,467.41
20.03,62.26,1012.15,82.54,447.4
12.58,43.67,1012.86,94.01,472.65
31.95,70.79,1003.8,55.25,426.37
19.97,59.21,1017.87,83.46,450.41
22.03,59.43,1006.88,82.05,442.9
23.84,68.94,1007.45,71.35,436.05
7.61,38.06,1021.16,83.22,484.14
31.06,67.17,1007.62,65.54,437.91
24.66,60.29,1018,59.56,445.26
18.83,48.98,1016.33,74.23,453.28
21.46,58.18,1007.45,95.33,444.12
13.98,44.84,1023.6,89.09,462.81
14.18,42.99,1007.19,73.21,468.35
25.45,63.76,1009.96,67.78,439.56
33.61,69.88,1007.4,42.51,435.99
19.05,44.06,1017.02,73.76,454.28
23.02,63.47,1012.21,80.61,443.66
22.5,70.94,1008.04,82.39,442.4
10.65,41.78,1013.66,70.04,474.27
25.58,61.08,1013.37,71.27,446.32
22.06,43.43,1010.46,58.01,448.92
23,63.78,1015.85,70.46,444.62
23.16,57.76,1017.74,63.79,451.79
25.1,61.47,1007.84,75.75,447.27
22.97,63.94,1010.5,88.47,440.81
18.97,43.43,1012.72,75.69,453.2
19.73,49.69,1007.78,73.02,454.28
14.7,44.9,1021.87,83.9,468.69
17.66,60.08,1017.22,86.96,456.62
24.37,73.42,1010.19,76.01,440.29
23.68,68.3,1017.93,84.16,438.65
33.75,64.96,1002.54,39.28,432.62
11.56,39.28,1011.27,82.05,477.71
29.44,65.51,1014.82,56.49,445.67
30.76,73.17,1009.89,50.43,430.98
8.71,41.82,1033.08,74.53,477.94
32.32,67.9,1006.08,37.93,428.12
25.27,69.89,1015.21,79.33,436.33
19.62,62.96,1020.76,76.53,456.02
14.02,44.85,1016.54,75.73,469.53
7.18,38.56,1016.49,70.37,487.63
22.91,66.44,1011.23,63.43,444.48
6.82,41.03,1022.12,87.63,489.64
19.69,56.65,1020.86,70.02,454.87
13.53,38.73,1004.86,85.38,472.46
15.11,43.13,1014.99,46.91,466.74
13.94,42.86,1012.35,88.78,471.64
8.51,39.96,1026.34,96.1,475.96
14.13,53.82,1016.72,64.85,467.08
30.4,77.3,1002.44,59.42,438.43
26.48,66.54,1011.61,51.9,438.87
11.63,40.55,1022.89,87.12,474.67
31.3,67.17,1007.27,62.99,433.53
21.5,59.87,1019.05,76.56,444.05
24.14,41.1,1002.1,38.49,450.13
6.48,40.27,1010.55,82.12,486.68
27.67,71.64,1004.41,78.14,433.29
18.7,52.72,1024.84,57.72,458.06
5.49,38.5,1012.18,79.33,490.84
24.12,62.44,1013.83,88.02,443.3
15.49,40.89,1007.16,82.16,465.37
8.48,36.18,1013.31,75.15,480.63
16.58,45.87,1009.66,97.59,457.8
26.77,74.22,1008.87,74.68,434.35
10.07,40.92,1021.43,97.15,467.01
21.88,59.39,1015.58,87.19,442.92
22.08,41.54,1014.21,73.73,458.74
30.83,77.3,1001.7,57.85,435.87
32.06,69.88,1006.88,63.53,432.47
24.4,71.14,1009.7,59.26,436.68
22.06,47.43,1009.85,76.85,453.5
20.84,51.19,1008.63,84.11,448.98
23.09,51.19,1009.4,81.61,443.22
20.38,62.52,1017.85,75.56,456.56
25.91,75.6,1018.23,62.65,443.2
10.96,41.93,1019.28,87.38,473.28
21.11,59.39,1013.87,85.29,446.02
10.4,42.44,1014.24,93.48,480.04
14.77,49.15,1020.56,80.27,467.72
25.06,65.46,1014.37,38.82,443.03
25.45,70.04,1011.2,82.48,430.2
19.67,44.89,1009.43,73.88,455.2
21.3,59.39,1013.83,84.53,444.21
30.38,74.16,1007.44,74.77,432.84
16.09,48.78,1015.78,91.12,454.23
27.28,72.58,1009.21,89.96,431.27
18.32,65.94,1012.74,86.77,450.5
12.54,44.03,1007.05,84.03,471.86
26.78,73.06,1007.99,90.47,433.25
23.19,60.75,1008.33,82,439.43
23.04,74.22,1009.52,90.93,440.32
14.95,43.52,1022.43,94.75,464.98
7.93,41.01,1023.64,97.23,476.37
23.24,63.76,1010.1,79.16,441.35
16.69,44.78,1010.41,58.18,456.17
12.93,36.71,1013.22,83.44,472.42
25,68.14,1005.35,57.13,437.67
11.02,43.02,1012.32,66.54,478.81
23.63,73.18,1012.29,88.81,437.7
20.92,49.15,1021.15,49.76,455.32
18.7,66.51,1015.14,79.23,458.73
25.65,43.77,1011.65,46.18,444.01
27.53,72.58,1009.13,89.06,428.83
11.94,44.2,1017.97,82.93,474.02
19.29,50.16,1010.49,97.78,450.21
22.95,67.79,1009.89,91.69,442.19
22.18,59.39,1014.82,85.31,440.94
22.35,58.59,1013.99,79.78,444.04
23.03,68.08,1012.63,70.37,441.71
23.18,51.43,1011.56,81.83,449.94
11.61,40.81,1025.68,72.08,473.08
18.96,47.83,1006.15,75.61,454.35
20.94,44.89,1009.64,75.14,450.71
17.33,42.28,1007.97,50.33,462.26
23.95,73.67,1007.32,87.67,437.43
26.14,71.98,1005.98,82.45,428.91
31.07,70.32,1011.74,65.91,436.16
18.85,67.32,1012.91,82.37,446.7
14.78,54.3,1016.96,68.53,463.75
9.93,39.04,1023.78,77.08,480.54
30.28,74.67,1016.45,55.76,428.27
25.92,50.16,1003.95,71.3,440.98
30.42,67.69,1006.23,54.19,430.9
16,39.16,1016.37,77.63,468.49
17.18,46,1002.74,100.1,454.02
22.35,66.44,1011.19,65.41,445.27
13.93,44.9,1022.15,85.93,470.59
14.79,39.54,1007.25,82.54,469.23
12.62,40.83,1010.06,81.52,470.94
21.37,65.94,1010.73,75.09,444.74
25.23,66.44,1011.37,51.3,438.28
30.4,71.97,1008.42,76.28,430.23
9.59,37.14,1013.8,72.85,474.74
21.67,69.71,1010.46,96.83,440.16
25.64,63.47,1012.33,68.35,442.62
13.76,45.08,1023.77,80.48,469.74
22.78,58.59,1012.84,65.55,445.45
19.09,39.39,1013.36,59.14,466.13
24.43,65.27,1013.25,55.4,440.99
21.04,47.43,1007.15,64.82,450.27
7.11,43.13,1018.96,87.82,486.11
24.74,69.13,1010.69,90.08,431.24
12.76,42.32,1015.35,78.18,466.15
7.67,42.85,1012.02,93.35,478.94
12.08,41.39,1019.45,78.3,477.8
24.63,63.9,1014.53,75.24,440.23
33.97,72.29,1008.98,44.32,432.33
9.77,39.04,1023.73,76.06,483.87
22.04,69.51,1013.25,56.15,446.34
18.59,39.54,1008.56,68.61,462.56
19.12,44.85,1014.66,43.66,463.71
26.31,68.51,1013.26,68.66,435.91
19.27,43.14,1013.17,39.85,463.14
12.65,44.34,1019.4,71.45,468.8
13.14,40.66,1016.47,94.76,466.95
25.77,69.04,1009.66,65.49,445.35
8.94,41.74,1022.55,90.74,483.53
29.23,72.99,1007.04,63.47,431
8.96,40.05,1015.91,89.4,467.24
20.2,50.9,1011.72,77.63,454.09
23.35,71.85,1009.32,73.48,441.28
10.67,40.56,1022.39,77.92,482.36
30.78,73.67,1005.97,58.7,427.15
18.93,59.39,1013.92,68.78,450.14
30.53,73.21,1000.37,74.17,430.2
23.79,58.2,1016.77,55.88,446.88
8.35,42.85,1010.46,90.13,483.63
11.47,25.36,1008.27,95.4,469.51
22.81,58.96,1013.5,55.66,452.89
24.84,71.73,1009.84,82.41,436.36
29.21,72.25,1012.72,71.85,434.64
4.97,42.85,1014.02,88.78,482.98
28.04,74.33,1013.53,48.65,432.92
30.67,71.29,1008.36,52.08,430.28
11.62,43.48,1016.66,76.32,468.37
7.87,43.02,1014.67,83.58,485.61
10.18,43.5,1022.84,88.7,476.91
12.64,41.79,1016.38,92.65,461.46
13.65,42.74,1026.58,71.48,468.87
20.52,57.76,1017.03,81.19,453.64
13.73,45.08,1023.55,81.64,470.35
24.35,58.49,1011.03,70.64,445.6
21.64,44.05,1007.73,74.79,447.96
18.58,64.45,1009.68,67.57,444.28
28.28,56.9,1006.38,64.99,445.61
24.22,61.86,1013.39,80.11,442.65
15.21,52.75,1024.32,61.11,458.84
11.49,44.2,1018.79,91.14,475.51
31.42,70.17,999.3,61.22,430.78
21.39,62.96,1019.49,72.24,452.68
8.16,39.64,1011.21,85.56,481.78
14.6,53.82,1016.28,64.83,462.86
12.14,48.04,1011.8,100.13,465.08
30.9,73.68,1014.95,40.9,430.29
27.45,59.74,1011.34,58.58,450.46
20.01,45.09,1014.21,38.19,453.96
18.78,63.09,1019.22,80.2,452.86
31.49,73.5,1010.71,40.16,432.13
18.15,58.46,1017.42,88.24,449.48
15.93,52.75,1024.57,58.71,457.92
15.09,39.52,1017.05,72.43,469.8
26.76,49.02,1007.96,70.05,439.4
21.41,62.39,1007.84,88.83,452.8
18.85,44.63,1009.06,84.75,456.72
12.87,45.51,1015.3,86.67,475.77
18.95,65.48,1018.17,71.85,452.85
22.77,70.32,1012.04,82.43,440.67
23.84,59.87,1019.11,59.59,441.94
12.51,43.67,1013.24,91.55,471.96
14.01,38.91,1015.86,69.24,470.1
9,36.3,1027.11,75.89,480.31
26.24,77.95,1014.19,85.21,438.01
20.15,39.72,1001.85,59.32,456.87
19.72,46.21,1010.54,77.74,449.33
11.32,36.18,1015.03,64.68,472.67
32.82,68.31,1010.44,41.85,441.06
23.49,49.3,1003.35,77.96,442.76
11.97,41.04,1026.42,70.75,468.81
10.99,44.63,1020.67,90.09,473.29
24.4,69.94,1005.75,58.1,438.76
25.9,48.92,1009.82,35.42,443.8
9.96,41.26,1022.9,83.83,475.21
14.48,40.89,1011.39,82.18,470.44
24.14,69.23,1012.4,73.26,433.92
18.99,62.1,1020,76.76,453.09
20.03,47.45,1009.04,77.56,450.6
8.8,39.42,1025.17,68.72,476.5
15.86,43.02,1012.18,40.33,466.6
7.78,39.18,1024.62,85.15,484.65
22.94,61.5,1008.25,73.45,445.31
24.7,44.57,1008.24,57.62,444.65
19.13,42.18,1001.45,98.77,456.04
29.01,70.04,1010.02,57.35,430.26
12.24,34.03,1018.44,69.27,474.18
23.66,60.37,1006.91,87.13,438.59
21.63,60.84,1018.16,77.53,445.93
21.43,63.94,1017.28,57.49,449.02
16.81,38.52,1018.26,75.21,459.01
23.74,65.34,1013.7,62.9,447.31
28.86,49.3,1003.93,52.85,435.75
17.48,49.39,1021.51,84.53,460.01
15.24,45.87,1009.46,85.95,456.33
14.52,44.84,1023.51,88.51,466.88
25.56,58.82,1010.44,70.23,441
23.46,59.27,1010.6,79.79,445.57
23.58,49.3,1003.8,74.62,440.44
31.61,75.08,1004.83,42.29,436.67
14.41,43.13,1016.32,59.55,467.46
22.89,65.34,1015.53,61,450.53
21.17,52.3,1009.67,88.88,444.5
18.36,62.1,1019.9,79.09,453.5
24.33,46.93,1013.61,53.02,450.04
19.78,63.09,1019.01,78.39,448.34
28.8,74.9,1003.48,75.01,434.01
30.15,67.32,1013.83,32.8,436.92
15.12,52.05,1014.63,80.38,464.78
25.96,68.08,1010.86,67.07,435.84
28.37,75.6,1017.48,55.19,439.25
11.98,44.6,1018.59,86.71,470.02
7.91,41.79,1021.86,54.92,479.02
27.21,66.49,1013.57,40.11,439.04
10.34,41.74,1020.07,79.17,480.84
33.6,74.33,1012.31,35.66,428.62
12.34,43.22,1009.28,78.23,468.52
15.8,41.2,1016.08,77.83,468.55
24.27,68.28,1005.43,67.63,445.23
15.12,41.79,1007.16,82.35,455.63
15.21,43.56,1012.92,56.61,467
15.14,39.72,1002.96,72.52,460.15
27.05,67.79,1010.99,71.37,443.89
7.53,43.65,1018.58,64.85,479.15
17.31,44.71,1017.43,35.4,463.05
17.83,66.86,1011.65,77.31,456.56
29.26,69.34,1009.76,58.64,435.32
13.6,42.86,1013.37,87.52,472.27
16.05,43.14,1010.67,79.36,463.06
13.39,44.85,1017.24,80.44,469.18
28.81,64.96,1000.46,68.05,427.91
25.47,70.36,1005.79,77.73,437.02
9.57,39.82,1013.12,89.15,468.02
15.48,44.99,1011.94,69.95,463.92
9.05,36.3,1027.44,74.85,479.43
28.52,57.82,1004.81,57.82,435.4
28.14,43.21,1011.82,69.32,436.53
23.26,58.2,1016.72,57.98,446.87
26.45,54.5,1014.96,65.55,450.76
13.97,52.05,1012.05,85.36,463.64
21.62,48.78,1020.06,85.09,448.52
26.33,60.06,1005.86,41.57,450.16
4.49,38.44,1015.47,76.96,485.78
18.17,66.86,1011.29,78.48,452.77
13.97,38.47,1015.15,55.28,464.3
29.86,59.57,1011.24,64.02,439.44
16.5,49.39,1018.35,93.42,462.48
25.23,60.84,1017.79,56.42,442.02
25.67,68.3,1017.16,74.19,435.89
20.95,44.89,1010.48,67.97,450.39
25.8,44.57,1008,52.56,450.48
26.1,44.57,1007.47,55.15,446.49
20.35,67.45,1015.14,69.22,447.64
12.65,44,1023.03,88.73,471.46
20.46,54.2,1011.4,84,448.1
16.88,43.67,1011.43,73.98,463.81
15.11,56.03,1020.27,89.95,462.65
21.11,41.67,1012.44,52.86,460.33
26.31,63.77,1014.15,69.36,440.1
27.58,57.19,1007.88,52.95,435.7
26.51,67.25,1017.85,64.17,435.52
16.74,39.16,1005.68,71.17,460.47
23.83,71.37,1002.04,64.78,443.29
30.03,68.84,1011.41,53.82,439.31
10.03,42.18,1017.3,85.99,475.74
18.41,65.94,1010.23,84.71,452.66
25.38,70.94,1007.87,73.59,446.31
22.34,63.73,1014.37,83.19,444.39
10.32,42.28,1008.82,75.66,481.09
11.17,44.77,1018.2,79.6,470.85
15.87,39.31,1009.95,66.78,460.59
29.09,67.07,1005.99,41.39,429.93
7.92,36.08,1021.01,81.84,482.98
23.03,44.89,1010.26,59.85,447.81
27.87,70.79,1003.96,72.17,428.41
10.82,41.55,1004.55,65.14,475.44
29.87,73.68,1015.1,40.96,433.43
12.53,44.03,1007.21,84.2,470.04
5.79,38.68,1017.19,70.46,487.4
3.94,39.9,1008.06,97.49,488.81
15.95,49.25,1019.04,88.51,463.4
21.95,50.66,1013.92,70.94,455.23
9.6,41.03,1021.01,69.03,481.73
12.66,41.2,1015.88,89.12,466.49
34.2,68.14,1002.7,56.09,427.05
28.56,65.27,1013.28,49.95,437.45
21.19,67.71,1006.65,56.28,441.71
27.18,61.41,1012.17,46.11,449.7
18.28,41.1,1002,65.69,460.03
20.88,57.85,1012.39,85.47,450.87
12.54,40.1,1015.73,84.29,475.02
5.62,41.38,1020.91,86.21,490.83
10.22,41.74,1022.65,83.58,479.01
12.37,43.22,1009.1,76.06,468.49
19.39,68.61,1011.09,96.51,446.47
16.02,39.54,1007.73,72.81,466.15
15.02,37.64,1016.49,83.28,463.93
26.85,66.86,1006.78,69.4,438.26
20.85,48.7,1007.11,87.2,449.57
16.94,50.59,1018.75,94.22,460.64
25.89,66.49,1013.08,63.16,434.67
27.76,65.59,1010.8,67.29,439.03
17.82,65.48,1019.64,86.6,449.21
13.61,42.34,1017.78,88.84,466.17
25.61,47.43,1008.62,54.51,442.96
10.56,41.54,1019.92,78.95,479.33
18.34,50.59,1018.42,83.95,457.17
22.43,63.21,1012.06,84.75,447.98
19.99,65.94,1012.28,75.42,447.22
24.96,74.99,1008.25,80.52,440.91
31.95,70.8,1008.38,66.26,432.79
28,69.05,1000.82,65.24,427.71
18.71,53.16,1013.26,82.64,455.7
16.41,47.24,1015.75,88.78,457.94
10.58,39.61,1020.39,71.69,477.18
22.39,58.18,1008.52,87.48,448.37
29.68,64.33,1011.2,57.73,441.79
10.01,43.7,1015.73,91.97,479.24
32.27,71.85,1007.88,56.01,427.56
9.78,43.8,1022.25,69.64,477.22
26.04,71.14,1011.66,68.95,433.78
24.54,72.24,1011.43,74.1,435.08
21.81,63.77,1014.28,83.66,444.52
19.41,67.32,1012.34,78.8,446.71
31.53,74.99,1003.93,58.29,432.34
10.29,41.46,1020.84,89.03,480.32
15.62,35.4,1016.19,53.95,467.95
18.44,45.38,1014.3,86.02,461.99
22.55,47.45,1008.65,67.9,447.42
21.61,58.62,1017.61,76.07,449.11
21.54,58.12,1015.33,78.67,454.32
16.69,43.52,1021.78,80.87,460.51
23.35,71.77,1005.99,90.79,434.6
26.63,74.22,1007.44,78.5,434.25
16.13,39.99,1007.04,80.49,465.25
24,58.05,1011.28,74.32,447.16
16.65,56.89,1013.52,87.44,452.52
23.7,62.91,1012.26,57.89,444.99
16.92,50.9,1013.27,82.97,460.86
26.88,60.96,1012.1,57.9,446.77
12.58,39.72,1017.85,57.74,471.24
23.95,60.37,1004.96,79.48,440.9
29.83,68.67,1005.33,71.15,434.28
32.56,68.14,1004.02,35.04,425.11
16.72,44.78,1007.75,56.79,453.39
8.23,41.01,1022.89,98.03,474.52
17.35,52.72,1026.31,58.01,463.65
8.51,38.5,1013.33,64.28,482.39
8.86,40.8,1028.18,91,483.36
26.14,69.14,1007.1,88.27,439.03
15.97,52.72,1024.72,65.97,462.64
28.5,71.32,1002.54,69.35,435.7
26.16,63.76,1010.03,68.77,437.24
25.01,59.54,1007.91,80.93,441.3
18.88,62.96,1020.62,82.01,456.18
9.88,40,1021.4,92.06,481.58
10.87,38.38,1020.85,69.78,477.03
18.43,56.03,1020.41,60.55,465.17
27.06,77.17,1008.71,90.6,432.2
22.01,58.46,1016.26,75.99,443.75
29.72,68.08,1010.72,53.46,430.36
30.16,69.34,1007.67,57.69,433.54
19.83,46.33,1013.27,96.4,451.22
28.08,64.44,1013.02,64.34,440.26
26.02,63.07,1010.94,53.96,446.82
24.77,58.41,1013.78,80.57,446.27
17.47,43.56,1014.15,54.71,460.87
29.56,52.84,1006.09,42.17,436.46
9.07,40.67,1014.41,70.39,484.5
13.86,41.78,1010.75,57.9,467.39
19.08,44.63,1020.05,41.07,455.95
15.17,54.3,1017.38,72.11,464.39
5.71,40.77,1022.51,89.58,485.75
12.67,41.16,1016.92,92.8,462.35
24.31,67.79,1010.64,76.15,444.72
4.32,35.47,1017.8,88.51,488.03
27.65,67.07,1005.65,60.42,439.03
13.78,40.73,1017.55,94.28,462.59
17.29,44.06,1016.24,77.56,461.38
24.99,51.43,1006.95,79.63,441.45
27.59,71.97,1008.64,88.22,437.33
13.98,39.18,1009.61,89.12,467.97
9.41,39.61,1016.14,78.38,477.34
11.38,39.22,1018.62,57.14,473.71
25.39,58.79,1015.85,62.59,441.51
13.94,47.83,1004.83,81.2,465.13
27.18,79.05,1008.99,94.32,434.01
27.33,51.43,1006.18,67.6,439.12
20.05,42.48,1012.29,85.09,457.01
11.64,41.44,1016.4,73.18,478.99
10.14,45.01,1018.12,94.32,473.56
26.84,71.94,1006.6,79.12,427.2
25.14,73.67,1006.94,88.51,430.89
26.12,63.31,1013.97,51.6,439.77
26.24,51.43,1011.32,59.52,447.91
26.07,71.37,1008.6,79.48,439.25
26.26,74.9,1003.85,81.94,437.44
27.55,68.08,1011.42,60.71,432.59
25.68,68.27,1008.05,68.48,434.89
24.33,60.32,1015.49,59.95,445.36
10.62,39.64,1010.65,62.15,477.07
7.84,41.39,1018.21,91.92,485.66
27.76,72.99,1007.81,71.66,435.02
28.46,60.23,1010.2,63.38,439.88
16.29,50.88,1013.79,99.15,456.28
7.32,41.26,1010.11,95.18,482.1
12.05,49.83,1008.54,95.11,454.18
24.14,60.07,1016.56,58.08,440.17
17.74,49.69,1006.09,80.7,457.05
25.09,69.68,1012.18,91.33,439.77
18.13,60.1,1009.67,84.75,455.82
25.88,66.48,1004.24,63.16,434.4
19.69,56.65,1020.82,71.54,453.96
13.42,48.04,1011.63,99.32,461.36
11.01,43.69,1016.7,81.48,477.3
23.53,68.94,1007.53,69.17,437.48
28.65,68.27,1006.96,52.78,432.73
10.72,41.38,1021.6,63.77,478.29
24.79,75.6,1017.07,68.23,440.05
15.34,43.5,1021.18,79.44,459.77
11.64,40.22,1010.58,80.84,477.52
10.74,43.67,1011.75,80.1,477.32
26.43,66.48,1004.36,55.9,435.59
21.09,46.63,1013.03,74.8,453.34
27.64,75.6,1017.35,54.78,441.04
24.45,65.12,1015.92,57.19,445.01
16.71,40.55,1004.45,81.64,464.13
29.6,71.14,1011.46,52.69,430.55
25.34,71.06,1007.74,92.52,434.86
24.67,58.05,1011.31,69.95,444.57
23.76,74.22,1009.2,92.98,437.47
30.86,70.32,1011.88,62.68,433.71
8.39,52.72,1026.06,86.76,473.45
9.01,38.56,1016.67,63.61,482.37
30.54,70.17,999.42,64.32,434.62
30.57,69.82,1009.86,52.94,437.62
29.91,76.86,998.59,72.41,432.6
27.2,59.74,1011.99,56.74,440.13
12.27,41.17,1019.39,52.18,473.84
25.36,74.99,1002.21,65.96,440.25
25.19,64.44,1014.75,64.38,444.35
12.53,43.56,1014.8,74.05,469.23
16.25,40.89,1011.09,62.7,464.33
5.79,45.87,1010.23,95.41,480.97
8.51,39.66,1015.16,86.61,483.54
27.5,49.3,1004.02,59.23,439.77
26.54,71.98,1005.8,91.16,431.78
11.62,39.72,1018.4,68.06,471.56
6.69,36.24,1013.35,91.09,483.82
17.7,50.88,1015.44,89.57,456.78
10.04,41.62,1013.36,95.17,463.87
16.31,52.75,1024.4,55.69,456.58
23.28,69.51,1013.31,53,444.17
17.98,53.29,1018.29,83.46,455.71
30.35,77.17,1009.55,63.62,432.75
8.2,41.14,1025.24,96.26,474.04
9.58,38.08,1019.49,67.54,478.5
21.96,71.85,1009.38,75.98,441.52
11.44,40.55,1023.37,88.43,477.68
19.26,58.46,1015.74,84.64,450.66
31.87,68.67,1005.64,48.85,435.66
8.4,38.5,1013.67,69.13,486.5
17.17,44.68,1018.72,83.58,462.53
19.86,41.67,1012.31,53.9,462.86
7.68,38.06,1020.92,83.87,483.8
13.9,44,1025.1,87.17,466.24
29.88,68.08,1011.14,55.78,429.33
17.34,45.01,1013.22,77.71,459.01
16.77,38.01,1023.04,65.5,460.16
15.43,41.1,1005.2,85.06,467.21
31.05,62.7,1009.35,55.27,441.67
12.07,38.25,1012.67,81.66,470.36
29.75,70.32,1007.35,55.8,427.2
18.23,62.26,1011.48,91.35,448.64
31.48,69.75,1008.9,45.66,438.19
13.89,41.49,1020.02,86.47,469.6
25.24,71.14,1008.73,79.39,435.09
13.72,54.3,1017.89,79.08,467.05
25.47,56.89,1013.02,63.21,440.38
16.71,46.18,1011.61,95.82,459.4
11.95,42.03,1017.58,90.89,465.2
29.49,70.98,1007.83,79.08,434.43
16.7,46.18,1012.6,96.15,455.93
34.43,68.51,1010.17,34.09,431.39
27.4,77.24,1007.65,78.13,435.74
17.17,63.09,1020.54,95.98,446.75
13.02,40.1,1014.43,87.32,474.97
9.2,40.77,1011.88,89.86,479.82
26.7,66.56,1005.31,71.97,430.21
21.26,51.43,1009.96,80.66,455.45
30.29,59.22,1013.05,60.46,441.57
22.11,59.8,1016.74,73.9,453.45
18.83,47.83,1005.58,77.07,454.23
15.12,43.79,1016.37,75.62,470.11
26.45,47.43,1008.87,53.25,442.12
17.13,42.86,1014.15,73.6,463.09
18.61,44.06,1016.91,75.01,452.68
25.88,61.47,1007.93,68.71,445.65
27.17,67.45,1015.67,49.03,429.87
20.52,43.79,1015.9,68.1,463.93
19.17,52.9,1016.56,65.23,458.59
29.3,69.48,1010.1,53.69,429.42
23.54,41.1,1002.05,38.05,448.56
27.02,71.77,1006.38,72.1,428.1
16.85,50.9,1013.26,83.94,460.68
12.68,43.7,1016.07,86.89,471.8
29.46,49.3,1003.88,54.1,436.37
24.6,57.85,1012.92,69.56,447.09
24.67,68.14,1004.96,58.15,438.4
9.04,40.11,1023.3,76.32,473.57
9.23,37.36,1015.01,67.38,481.08
15.36,41.35,1002.4,91.67,465.01
10.33,40.62,1017.41,64.22,473.16
7.4,41.03,1022.09,74.83,486.81
5.68,40.35,1012.11,92.86,486.79
20.17,50.66,1014.38,82.09,454.79
29.65,71.25,1001.07,73.97,430.88
22.02,69.45,1013.84,75.75,440.26
10.67,40.23,1017.75,85.06,483.9
12.78,41.04,1025.16,85.14,461.61
26.73,68.84,1010.75,66.83,440.45
31.18,69.04,1008.19,49.72,441.26
21.08,52.05,1012.28,45.25,453.4
16.19,36.99,1007.37,92.4,462.94
23.06,56.85,1012.5,64.03,440.03
7.51,41.01,1024.61,97.41,477.61
27.63,64.96,1006.3,75.38,434.22
32.38,69.05,1000.76,45.85,429.31
7.2,40.35,1011.83,95.59,484.9
24.11,68.63,1014.34,45.28,448.45
11.53,41.39,1018.39,85.52,474.49
13.35,41.44,1015.9,66.04,473.17
30.83,71.58,1009.92,48.8,432.11
22.78,62.44,1011.79,75.43,446.12
33.79,69.05,1001.62,40.13,435.1
26.8,68.31,1011.04,61.48,447.85
12.43,40.27,1007.08,61.56,470.92
23.4,49.16,1002.85,69.82,446.05
10.56,40.22,1005.08,89.71,478.02
22.63,70.47,1008,82.27,441.92
27.4,66.48,1004.71,51.5,439.66
13.77,42.86,1030.72,77.3,471.38
9.32,36.3,1027.9,77.02,478.55
19.9,56.53,1020.52,78.05,456.48
30.66,66.25,1007.67,63.03,439.55
21.69,69.94,1010.7,80.8,443.67
30.55,70.04,1010.51,49.37,429.56
17.38,43.14,1011.09,61.9,459.02
